Unexplained	Tissue	Phylogeny	genes	rank
0	85.3642161799262	14.6357838200739	Myo7b	14927
82.4110671936759	2.96442687747036	14.6245059288538	5730522E02Rik	14928
32.7586206896552	52.623688155922	14.6176911544228	Nusap1	14929
29.6077377753896	55.7764642665234	14.615797958087	LOC100861615	14930
85.4	0	14.6	Celf5	14931
9.57446808510638	75.8274231678487	14.5981087470449	Smg6	14932
64.1438032166509	21.286660359508	14.5695364238411	Irf7	14933
85.4455445544554	0	14.5544554455446	Dsg3	14934
8.3780880773362	77.0676691729323	14.5542427497315	Snta1	14935
39.6787148594378	45.7831325301205	14.5381526104418	Cenph	14936
10.8352144469526	74.6425884123401	14.5221971407073	Dpep2	14937
49.2653414001729	36.2143474503025	14.5203111495246	Prpf39	14938
58.6113615870153	26.8710550045086	14.5175834084761	Rbm44	14939
57.2986577181208	28.1879194630872	14.5134228187919	Map4k3	14940
85.5014895729891	0	14.4985104270109	G6b	14941
85.515873015873	0	14.484126984127	Clec3b	14942
85.515873015873	0	14.484126984127	Ush2a	14943
37.1205550737207	48.3954900260191	14.4839549002602	Rbl1	14944
85.5302279484638	0	14.4697720515362	Olfr414	14945
45.0409463148317	40.49135577798	14.4676979071884	Kif2c	14946
35.0200803212851	50.5220883534137	14.4578313253012	Lims2	14947
85.5721393034826	0	14.4278606965174	1810024B03Rik	14948
80.7960199004975	4.77611940298507	14.4278606965174	Vmn1r71	14949
16.7904903417533	68.7964338781575	14.4130757800892	Tmem179b	14950
7.31272294887039	78.2996432818074	14.3876337693222	Apob	14951
84.5544554455445	1.08910891089109	14.3564356435644	Ano5	14952
85.6435643564356	0	14.3564356435644	Guk1	14953
85.6435643564356	0	14.3564356435644	Rfx6	14954
62.0471014492754	23.6413043478261	14.3115942028986	Hccs	14955
85.7000993048659	0	14.2999006951341	A530050N04Rik	14956
85.7000993048659	0	14.2999006951341	Rgs17	14957
85.7000993048659	0	14.2999006951341	Tmprss15	14958
61.1301369863014	24.5719178082192	14.2979452054795	Kcnc2	14959
85.7142857142857	0	14.2857142857143	Sprr3	14960
45.6780333068993	40.0475812846947	14.274385408406	Adam10	14961
12.0110192837466	73.7190082644628	14.2699724517906	Wnt6	14962
85.7425742574257	0	14.2574257425743	Tac4	14963
11.4652956298201	74.293059125964	14.2416452442159	Best1	14964
52.64	33.12	14.24	Mpdu1	14965
85.7707509881423	0	14.2292490118577	Lrp1b	14966
11.6810183451891	74.0921003369525	14.2268813178585	Zfp697	14967
85.7852882703777	0	14.2147117296223	Hbq1b	14968
31.4720812182741	54.3147208121827	14.2131979695431	Mospd4	14969
74.5265151515152	11.2689393939394	14.2045454545455	Dhtkd1	14970
85.7994041708044	0	14.2005958291956	Susd5	14971
85.8134920634921	0	14.1865079365079	Rnase2a	14972
85.8283433133733	0	14.1716566866267	Crybb3	14973
28.5714285714286	57.2614107883818	14.1671606401897	4632427E13Rik	14974
47.6406533575318	38.2032667876588	14.1560798548094	Aunip	14975
58.9830508474576	26.864406779661	14.1525423728814	Daam2	14976
34.7615198059822	51.0913500404204	14.1471301535974	Psme3	14977
84.2729970326409	1.58259149357072	14.1444114737883	4933427G17Rik	14978
82.2374877330716	3.63101079489696	14.1315014720314	Gan	14979
53.4670008354219	32.4143692564745	14.1186299081036	Ntn3	14980
77.156862745098	8.72549019607843	14.1176470588235	Gm7102	14981
81.3425468904245	4.54096742349457	14.1164856860809	Hs3st2	14982
85.8846918489066	0	14.1153081510934	Ist1	14983
85.8846918489066	0	14.1153081510934	Rtbdn	14984
85.8846918489066	0	14.1153081510934	Sucnr1	14985
21.2155963302752	64.6788990825688	14.105504587156	Atmin	14986
85.8987090367428	0	14.1012909632572	Sectm1a	14987
20.4216073781291	65.4808959156785	14.0974967061924	Dppa2	14988
73.9292364990689	12.0111731843575	14.0595903165736	Npas1	14989
85.9405940594059	0	14.0594059405941	Srpx2	14990
23.4200743494424	62.5278810408922	14.0520446096654	Phf11d	14991
18.0981595092025	67.8936605316973	14.0081799591002	Ceacam19	14992
0.55005500550055	85.4418775210854	14.008067473414	Prox1	14993
35.1034482758621	50.8965517241379	14	Ankzf1	14994
19.8492462311558	66.1641541038526	13.9865996649916	Naip1	14995
86.013986013986	0	13.986013986014	Adcyap1r1	14996
59.8989048020219	26.1162594776748	13.9848357203033	Hyal3	14997
25.103734439834	60.926694329184	13.969571230982	Atp11c	14998
83.3827893175074	2.67062314540059	13.946587537092	Mmel1	14999
86.053412462908	0	13.946587537092	Myom3	15000
18.2539682539683	67.8571428571429	13.8888888888889	Acaa1a	15001
64.3536121673004	21.7680608365019	13.8783269961977	Plcd4	15002
32.2541233964569	53.8790470372633	13.8668295662798	Chd5	15003
32.8888888888889	53.2592592592593	13.8518518518519	Hormad2	15004
46.0908413998511	40.0595681310499	13.849590469099	1110001J03Rik	15005
66.4835164835165	19.6886446886447	13.8278388278388	Ciart	15006
51.1319281811085	35.0507416081186	13.8173302107728	Sfxn4	15007
65.072202166065	21.1191335740072	13.8086642599278	Fam162a	15008
85.5014895729891	0.695134061569017	13.8033763654419	Scn3a	15009
36.4695340501792	49.7311827956989	13.7992831541219	Mtfr2	15010
74.8369058713886	11.3699906803355	13.7931034482759	Elavl2	15011
36.7098248286367	49.5049504950495	13.7852246763138	D230025D16Rik	15012
86.1691542288557	0.0995024875621891	13.7313432835821	Redrum	15013
84.6456692913386	1.67322834645669	13.6811023622047	Dcdc2a	15014
17.4474959612278	68.8745288099085	13.6779752288638	Hlcs	15015
79.631425800194	6.69253152279341	13.6760426770126	Gper1	15016
21.9725343320849	64.3570536828964	13.6704119850187	Nkapl	15017
71.5110683349374	14.8219441770934	13.6669874879692	Pcmt1	15018
34.6968590211833	51.6435354273192	13.6596055514974	AI429214	15019
6.35391923990499	79.9881235154394	13.6579572446556	Tbc1d10c	15020
86.3545816733068	0	13.6454183266932	Pnldc1	15021
63.7272727272727	22.6363636363636	13.6363636363636	1810044D09Rik	15022
60.384263494968	25.9835315645014	13.6322049405306	4931408D14Rik	15023
81.5686274509804	4.80392156862745	13.6274509803922	Hoga1	15024
28.0473372781065	58.3431952662722	13.6094674556213	Frmd5	15025
50.958904109589	35.4337899543379	13.6073059360731	Mycbp2	15026
84.4091360476664	1.98609731876862	13.604766633565	Kcnh8	15027
83.1181727904667	3.27706057596822	13.604766633565	Nkd1	15028
20.8597603946441	65.53911205074	13.6011275546159	Tceanc	15029
85.7142857142857	0.694444444444445	13.5912698412698	Prr32	15030
39.1980360065466	47.2176759410802	13.5842880523732	Ltbp1	15031
70.0743494423792	16.3568773234201	13.5687732342007	Rwdd2a	15032
29.5454545454545	56.891495601173	13.5630498533724	Rarb	15033
15.1979565772669	71.264367816092	13.5376756066411	Zcchc14	15034
16.6949632144878	69.7792869269949	13.5257498585173	Ap5s1	15035
23.7465181058496	62.7437325905293	13.5097493036212	Orc4	15036
86.4945382323734	0	13.5054617676266	Alox12	15037
64.4628099173554	22.038567493113	13.4986225895317	Pcbd2	15038
86.3095238095238	0.198412698412698	13.4920634920635	Hist1h2bh	15039
47.9381443298969	38.573883161512	13.4879725085911	A630066F11Rik	15040
30.7348242811502	55.7827476038339	13.482428115016	Thap11	15041
86.5213082259663	0	13.4786917740337	Nox4	15042
12.3607427055703	74.1644562334217	13.474801061008	Fam89a	15043
15.2153987167736	71.3107241063245	13.4738771769019	Gm20594	15044
54.5823195458232	31.9545823195458	13.463098134631	Shank2	15045
35.4651162790698	51.0797342192691	13.4551495016611	Top2a	15046
48.7034035656402	37.8444084278768	13.452188006483	Clk1	15047
15.807560137457	70.7412862052037	13.4511536573392	Commd9	15048
27.2349272349272	59.3208593208593	13.4442134442134	Chaf1a	15049
46.1597542242704	40.3993855606759	13.4408602150538	Isx	15050
36.600790513834	49.9604743083004	13.4387351778656	Tgfb2	15051
10.4273504273504	76.1367521367521	13.4358974358974	Crh	15052
67.8974358974359	18.6666666666667	13.4358974358974	Cldn4	15053
60.0671140939597	26.510067114094	13.4228187919463	Mettl24	15054
86.5805168986084	0	13.4194831013917	Phf24	15055
5.47511312217195	81.131221719457	13.393665158371	Flt1	15056
16.2831089882762	70.343030829353	13.3738601823708	Smim1	15057
45.8153580672994	40.8110440034512	13.3735979292494	Cdca8	15058
78.4660766961652	8.16125860373648	13.3726647000983	Slc6a18	15059
86.6400797607178	0	13.3599202392822	Ttll13	15060
60.8198284080076	25.8341277407054	13.3460438512869	Hacl1	15061
8.78293601003764	77.9171894604768	13.2998745294856	Cxcl14	15062
63.8297872340426	22.8723404255319	13.2978723404255	Dennd1a	15063
86.7063492063492	0	13.2936507936508	Clstn2	15064
86.7195242814668	0	13.2804757185332	Serpina3i	15065
0	86.7226890756302	13.2773109243697	Slc7a9	15066
0	86.7256637168142	13.2743362831858	1700113H08Rik	15067
86.7397806580259	0	13.2602193419741	Serpina11	15068
26.1776581426649	60.5652759084791	13.257065948856	Sh2b1	15069
17.9784589892295	68.7655343827672	13.2560066280033	Ccl24	15070
85.0642927794263	1.68150346191889	13.2542037586548	Zcchc5	15071
20.5292702485966	66.2389735364876	13.2317562149158	Gm32511	15072
30.3622771707878	56.411730879816	13.2259919493962	Psmd10	15073
44.4444444444444	42.3384168482208	13.2171387073348	4930481A15Rik	15074
35.3846153846154	51.3986013986014	13.2167832167832	Abcg3	15075
86.7924528301887	0	13.2075471698113	Foxp2	15076
48.4771573604061	38.3248730964467	13.1979695431472	Mx1	15077
86.0119047619048	0.793650793650794	13.1944444444444	4931414P19Rik	15078
86.8186323092171	0	13.181367690783	Plac1	15079
35.9173126614987	50.9043927648579	13.1782945736434	Wfdc12	15080
4.95495495495495	81.8693693693694	13.1756756756757	Tgfbr1	15081
86.8263473053892	0	13.1736526946108	Camsap1	15082
86.8656716417911	0	13.134328358209	4930467D21Rik	15083
35.1630867143994	51.7104216388226	13.126491646778	Zfp120	15084
9.99578237030789	76.8873892872206	13.1168283424715	Col15a1	15085
30.9851088201604	55.8991981672394	13.1156930126002	Slc1a3	15086
86.8917576961271	0	13.1082423038729	Meox2	15087
86.8917576961271	0	13.1082423038729	Pcsk6	15088
86.9047619047619	0	13.0952380952381	Cntnap2	15089
86.5079365079365	0.396825396825397	13.0952380952381	Hoxc5	15090
86.9047619047619	0	13.0952380952381	Itgbl1	15091
62.8971962616822	24.018691588785	13.0841121495327	Xpo1	15092
9.3603744149766	77.5871034841394	13.052522100884	Tpbgl	15093
86.9521912350598	0	13.0478087649402	Olfr1136	15094
0	86.9551282051282	13.0448717948718	Ezr	15095
32.3834196891192	54.5768566493955	13.0397236614853	Tap1	15096
23.6184708554126	63.3610900832703	13.0204390613172	Arid1a	15097
20.842255531763	66.1670235546039	12.9907209136331	Pi4k2a	15098
24.5270711024136	62.4918460534899	12.9810828440965	Git2	15099
3.8249694002448	83.2007343941249	12.9742962056304	Gal3st4	15100
87.029702970297	0	12.970297029703	Cpa2	15101
16.0762942779292	70.9536784741144	12.9700272479564	2610035D17Rik	15102
15.7152451309604	71.3230355943586	12.961719274681	Fos	15103
87.0388833499501	0	12.9611166500499	Tex40	15104
24.7104247104247	62.3552123552124	12.9343629343629	Dio3os	15105
42.0302013422819	45.0503355704698	12.9194630872483	Rad54l	15106
10.7332624867163	76.3549415515409	12.9117959617428	Tnfaip3	15107
41.6603773584906	45.4339622641509	12.9056603773585	Dip2a	15108
60.9732824427481	26.1450381679389	12.881679389313	Epha7	15109
87.1385842472582	0	12.8614157527418	Sept3	15110
87.1513944223108	0	12.8486055776892	Acot6	15111
16.3217031342401	70.8456534594914	12.8326434062685	Mmp19	15112
52.241112828439	34.9304482225657	12.8284389489954	Gdf9	15113
33.0453563714903	54.1396688264939	12.8149748020158	4833420G17Rik	15114
20.234375	66.953125	12.8125	Tns4	15115
87.215064420218	0	12.784935579782	Gck	15116
8.11240721102863	79.1092258748674	12.7783669141039	Cxcl3	15117
0	87.2293693128334	12.7706306871666	Anxa13	15118
83.9882121807466	3.24165029469548	12.770137524558	AW046200	15119
81.2865497076023	5.94541910331384	12.7680311890838	4933409K07Rik	15120
53.0497592295345	34.1894060995185	12.760834670947	Pnma1	15121
59.1497227356747	28.0961182994455	12.7541589648799	Spag4	15122
87.2509960159363	0	12.7490039840637	Asb9	15123
87.2509960159363	0	12.7490039840637	Nphs1	15124
7.34720416124837	79.9089726918075	12.7438231469441	Junb	15125
87.2636815920398	0	12.7363184079602	Sync	15126
62.9981024667932	24.2884250474383	12.7134724857685	Rab11fip2	15127
44.9922958397535	42.2958397534669	12.7118644067797	Lamtor2	15128
87.2889771598808	0	12.7110228401192	Dsg4	15129
74.537037037037	12.7777777777778	12.6851851851852	Pklr	15130
42.7393785668992	44.578313253012	12.6823081800888	Ttc30a2	15131
49.468085106383	37.854609929078	12.677304964539	Lrr1	15132
87.3267326732673	0	12.6732673267327	Taar1	15133
30.5418719211823	56.7909922589726	12.6671358198452	Ormdl2	15134
7.18870346598203	80.1668806161746	12.6444159178434	F10	15135
87.375745526839	0	12.624254473161	Lrriq1	15136
62.5215889464594	24.8704663212435	12.6079447322971	Apoa2	15137
0	87.4114616870573	12.5885383129427	Mlph	15138
87.4381800197824	0	12.5618199802176	Skint11	15139
31.5589353612167	55.893536121673	12.5475285171103	Ntan1	15140
69.2822966507177	18.1818181818182	12.5358851674641	Arhgef17	15141
83.9960238568588	3.47912524850895	12.5248508946322	Nppa	15142
87.4875868917577	0	12.5124131082423	Pcdhga10	15143
72.1200387221684	15.3920619554695	12.4878993223621	Nr6a1	15144
26.303317535545	61.216429699842	12.480252764613	Wdr24	15145
34.280303030303	53.2828282828283	12.4368686868687	Plppr4	15146
87.5745526838966	0	12.4254473161034	Lrrc6	15147
59.4771241830065	28.1045751633987	12.4183006535948	Pde10a	15148
11.9237861094038	75.660725261217	12.4154886293792	Plcb1	15149
4.75638051044084	82.830626450116	12.4129930394432	Cebpb	15150
14.1897233201581	73.399209486166	12.4110671936759	Col6a3	15151
82.51953125	5.078125	12.40234375	D7Ertd443e	15152
50.8839354342813	36.7409684857802	12.3750960799385	Nudt13	15153
14.1571194762684	73.4860883797054	12.3567921440262	Ednrb	15154
21.9426565242832	65.7109420713868	12.34640140433	2610203C22Rik	15155
47.2679965307892	40.4163052905464	12.3156981786644	Tmem53	15156
81.6069699903195	6.09874152952565	12.2942884801549	Prss56	15157
87.7106045589693	0	12.2893954410307	Mia2	15158
48.6415425065732	39.0885188431201	12.2699386503068	Sbds	15159
32.5681492109039	55.1649928263989	12.2668579626973	Ttc9c	15160
87.7367896311067	0	12.2632103688933	Arsj	15161
9.03490759753593	78.7132101300479	12.2518822724162	Adora2b	15162
28.9371174179188	58.8202559821925	12.2426265998887	Fam19a2	15163
80.1181102362205	7.67716535433071	12.2047244094488	Rptoros	15164
86.6133866133866	1.1988011988012	12.1878121878122	E330013P04Rik	15165
52.3297491039426	35.4838709677419	12.1863799283154	E2f8	15166
8.69338885996877	79.1254554919313	12.1811556480999	Rnf217	15167
4.77471418964358	83.0531271015467	12.1721587088097	Ptprcap	15168
79.0306627101879	8.80316518298714	12.1661721068249	Serpina3c	15169
20.4301075268817	67.4193548387097	12.1505376344086	Cenpb	15170
2.3921200750469	85.4596622889306	12.1482176360225	Tmigd1	15171
36.5874363327674	51.2733446519525	12.1392190152801	Mbtd1	15172
15.5743024010383	72.290720311486	12.1349772874757	Zfp24	15173
87.8727634194831	0	12.1272365805169	Paqr9	15174
32.7743902439024	55.1067073170732	12.1189024390244	Cenpi	15175
76.056338028169	11.830985915493	12.112676056338	Adamts20	15176
0	87.9015544041451	12.0984455958549	AI662270	15177
87.9482071713147	0	12.0517928286853	Phex	15178
69.6969696969697	18.270944741533	12.0320855614973	Inhbe	15179
16.8310322156476	71.1374095989481	12.0315581854043	Ms4a6c	15180
8.33806012478729	79.6369824163358	12.0249574588769	Dnase1l1	15181
45.6115107913669	42.3741007194245	12.0143884892086	9930104L06Rik	15182
5.30174844895657	82.6847151720248	12.0135363790186	Impg1	15183
87.9960317460317	0	12.0039682539683	Slc4a4	15184
2.68924302788845	85.308764940239	12.0019920318725	Cyfip2	15185
56.5	31.5	12	Mtpap	15186
8.33882663150956	79.663810151615	11.9973632168754	Dusp27	15187
10.0246002460025	77.9827798277983	11.9926199261993	Cacna1f	15188
42.067480258435	45.9440057430007	11.9885139985642	Sema4g	15189
30.0439974858579	58.0138277812696	11.9421747328724	Apol9b	15190
31.7737430167598	56.2849162011173	11.9413407821229	Ggnbp2os	15191
88.0597014925373	0	11.9402985074627	Ccdc81	15192
83.8582677165354	4.23228346456693	11.9094488188976	Dkk2	15193
32.8922495274102	55.1984877126654	11.9092627599244	Lrrc63	15194
29.8	58.3	11.9	Vti1b	15195
24.6175243393602	63.4909596662031	11.8915159944367	Cggbp1	15196
68.8766114180479	19.2449355432781	11.878453038674	Igsf10	15197
88.12375249501	0	11.87624750499	Stoml3	15198
0	88.1430134987231	11.8569865012769	Slc9a4	15199
19.8600174978128	68.2852143482065	11.8547681539808	Gm10578	15200
62.0660457239627	26.0795935647756	11.8543607112616	Akr1cl	15201
82.9659318637274	5.21042084168337	11.8236472945892	Hecw2	15202
88.1827209533267	0	11.8172790466733	Shisa2	15203
5.60961648540355	82.59874069834	11.7916428162564	Prr29	15204
22.8605625374028	65.3500897666068	11.7893476959904	Ppp1r21	15205
6.11413043478261	82.1105072463768	11.7753623188406	Tnfrsf14	15206
83.6754643206256	4.59433040078201	11.7302052785924	Prdm14	15207
37.4683544303797	50.8016877637131	11.7299578059072	Cxcl12	15208
21.183800623053	67.1028037383177	11.7133956386293	Zfp397	15209
69.0178571428571	19.2857142857143	11.6964285714286	Hpdl	15210
54.9450549450549	33.3896872358411	11.665257819104	Cdkn3	15211
88.3466135458167	0	11.6533864541833	Cfap52	15212
88.3466135458167	0	11.6533864541833	Msx3	15213
9.89345509893455	78.4627092846271	11.6438356164384	Mpi	15214
7.8847969782814	80.5004721435316	11.614730878187	Arhgef37	15215
11.9201030927835	76.4819587628866	11.5979381443299	C3ar1	15216
88.404360753221	0	11.595639246779	Tceb2	15217
48.2068965517241	40.2068965517241	11.5862068965517	Pdgfra	15218
44.4983818770227	43.9320388349515	11.5695792880259	Triap1	15219
82.3705179282868	6.07569721115538	11.5537848605578	Sgol2b	15220
88.4577114427861	0	11.5422885572139	St18	15221
85.8974358974359	2.56410256410256	11.5384615384615	Gm13582	15222
15.1652624756967	73.298768632534	11.5359688917693	Clcn7	15223
83.088954056696	5.37634408602151	11.5347018572825	Pcolce	15224
72.8897715988084	15.5908639523337	11.519364448858	Pcdhb16	15225
41.8774966711052	46.6045272969374	11.5179760319574	4930447M23Rik	15226
3.59692476661175	84.8984074684239	11.5046677649643	Hps4	15227
48.1123792800702	40.3863037752414	11.5013169446883	Tomm70a	15228
7.11439954467843	81.3887307911212	11.4968696642003	Pmp22	15229
3.50467289719626	85.0467289719626	11.4485981308411	Ear6	15230
17.8861788617886	70.6736353077817	11.4401858304297	Zfp740	15231
80.6706114398422	7.88954635108481	11.439842209073	2700046A07Rik	15232
80.8808808808809	7.70770770770771	11.4114114114114	Zfp933	15233
81.8092428711898	6.78466076696165	11.4060963618486	Snx22	15234
40.2069475240207	48.4109386548411	11.3821138211382	Ccnl1	15235
69.7797356828194	18.8546255506608	11.3656387665198	Nell2	15236
